KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR479116;ZellerG_2014;ERR479116_1.fastq.gz;ERR479116_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479117;ZellerG_2014;ERR479117_1.fastq.gz;ERR479117_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479118;ZellerG_2014;ERR479118_1.fastq.gz;ERR479118_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479119;ZellerG_2014;ERR479119_1.fastq.gz;ERR479119_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479120;ZellerG_2014;ERR479120_1.fastq.gz;ERR479120_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479121;ZellerG_2014;ERR479121_1.fastq.gz;ERR479121_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479122;ZellerG_2014;ERR479122_1.fastq.gz;ERR479122_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479123;ZellerG_2014;ERR479123_1.fastq.gz;ERR479123_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479124;ZellerG_2014;ERR479124_1.fastq.gz;ERR479124_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479125;ZellerG_2014;ERR479125_1.fastq.gz;ERR479125_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479126;ZellerG_2014;ERR479126_1.fastq.gz;ERR479126_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479127;ZellerG_2014;ERR479127_1.fastq.gz;ERR479127_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479128;ZellerG_2014;ERR479128_1.fastq.gz;ERR479128_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479129;ZellerG_2014;ERR479129_1.fastq.gz;ERR479129_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479130;ZellerG_2014;ERR479130_1.fastq.gz;ERR479130_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479131;ZellerG_2014;ERR479131_1.fastq.gz;ERR479131_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479132;ZellerG_2014;ERR479132_1.fastq.gz;ERR479132_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479133;ZellerG_2014;ERR479133_1.fastq.gz;ERR479133_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479134;ZellerG_2014;ERR479134_1.fastq.gz;ERR479134_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479135;ZellerG_2014;ERR479135_1.fastq.gz;ERR479135_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479136;ZellerG_2014;ERR479136_1.fastq.gz;ERR479136_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479137;ZellerG_2014;ERR479137_1.fastq.gz;ERR479137_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479138;ZellerG_2014;ERR479138_1.fastq.gz;ERR479138_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479139;ZellerG_2014;ERR479139_1.fastq.gz;ERR479139_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479140;ZellerG_2014;ERR479140_1.fastq.gz;ERR479140_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479141;ZellerG_2014;ERR479141_1.fastq.gz;ERR479141_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479142;ZellerG_2014;ERR479142_1.fastq.gz;ERR479142_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479143;ZellerG_2014;ERR479143_1.fastq.gz;ERR479143_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479144;ZellerG_2014;ERR479144_1.fastq.gz;ERR479144_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479145;ZellerG_2014;ERR479145_1.fastq.gz;ERR479145_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
