KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR209179;NielsenHB_2014;ERR209179_1.fastq.gz;ERR209179_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209180;NielsenHB_2014;ERR209180_1.fastq.gz;ERR209180_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209181;NielsenHB_2014;ERR209181_1.fastq.gz;ERR209181_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209182;NielsenHB_2014;ERR209182_1.fastq.gz;ERR209182_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209183;NielsenHB_2014;ERR209183_1.fastq.gz;ERR209183_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209184;NielsenHB_2014;ERR209184_1.fastq.gz;ERR209184_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209185;NielsenHB_2014;ERR209185_1.fastq.gz;ERR209185_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209186;NielsenHB_2014;ERR209186_1.fastq.gz;ERR209186_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209187;NielsenHB_2014;ERR209187_1.fastq.gz;ERR209187_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209188;NielsenHB_2014;ERR209188_1.fastq.gz;ERR209188_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209189;NielsenHB_2014;ERR209189_1.fastq.gz;ERR209189_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209190;NielsenHB_2014;ERR209190_1.fastq.gz;ERR209190_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209191;NielsenHB_2014;ERR209191_1.fastq.gz;ERR209191_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209192;NielsenHB_2014;ERR209192_1.fastq.gz;ERR209192_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209193;NielsenHB_2014;ERR209193_1.fastq.gz;ERR209193_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209194;NielsenHB_2014;ERR209194_1.fastq.gz;ERR209194_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209195;NielsenHB_2014;ERR209195_1.fastq.gz;ERR209195_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209196;NielsenHB_2014;ERR209196_1.fastq.gz;ERR209196_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209197;NielsenHB_2014;ERR209197_1.fastq.gz;ERR209197_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209198;NielsenHB_2014;ERR209198_1.fastq.gz;ERR209198_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209199;NielsenHB_2014;ERR209199_1.fastq.gz;ERR209199_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209200;NielsenHB_2014;ERR209200_1.fastq.gz;ERR209200_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209201;NielsenHB_2014;ERR209201_1.fastq.gz;ERR209201_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209202;NielsenHB_2014;ERR209202_1.fastq.gz;ERR209202_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209203;NielsenHB_2014;ERR209203_1.fastq.gz;ERR209203_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209204;NielsenHB_2014;ERR209204_1.fastq.gz;ERR209204_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209205;NielsenHB_2014;ERR209205_1.fastq.gz;ERR209205_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209206;NielsenHB_2014;ERR209206_1.fastq.gz;ERR209206_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209207;NielsenHB_2014;ERR209207_1.fastq.gz;ERR209207_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209208;NielsenHB_2014;ERR209208_1.fastq.gz;ERR209208_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209209;NielsenHB_2014;ERR209209_1.fastq.gz;ERR209209_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209210;NielsenHB_2014;ERR209210_1.fastq.gz;ERR209210_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209211;NielsenHB_2014;ERR209211_1.fastq.gz;ERR209211_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209212;NielsenHB_2014;ERR209212_1.fastq.gz;ERR209212_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209213;NielsenHB_2014;ERR209213_1.fastq.gz;ERR209213_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209214;NielsenHB_2014;ERR209214_1.fastq.gz;ERR209214_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209215;NielsenHB_2014;ERR209215_1.fastq.gz;ERR209215_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209216;NielsenHB_2014;ERR209216_1.fastq.gz;ERR209216_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209217;NielsenHB_2014;ERR209217_1.fastq.gz;ERR209217_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209218;NielsenHB_2014;ERR209218_1.fastq.gz;ERR209218_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209219;NielsenHB_2014;ERR209219_1.fastq.gz;ERR209219_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209220;NielsenHB_2014;ERR209220_1.fastq.gz;ERR209220_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209221;NielsenHB_2014;ERR209221_1.fastq.gz;ERR209221_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209222;NielsenHB_2014;ERR209222_1.fastq.gz;ERR209222_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209223;NielsenHB_2014;ERR209223_1.fastq.gz;ERR209223_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209224;NielsenHB_2014;ERR209224_1.fastq.gz;ERR209224_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209225;NielsenHB_2014;ERR209225_1.fastq.gz;ERR209225_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209226;NielsenHB_2014;ERR209226_1.fastq.gz;ERR209226_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209227;NielsenHB_2014;ERR209227_1.fastq.gz;ERR209227_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209228;NielsenHB_2014;ERR209228_1.fastq.gz;ERR209228_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209229;NielsenHB_2014;ERR209229_1.fastq.gz;ERR209229_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209230;NielsenHB_2014;ERR209230_1.fastq.gz;ERR209230_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209231;NielsenHB_2014;ERR209231_1.fastq.gz;ERR209231_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209232;NielsenHB_2014;ERR209232_1.fastq.gz;ERR209232_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209233;NielsenHB_2014;ERR209233_1.fastq.gz;ERR209233_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209234;NielsenHB_2014;ERR209234_1.fastq.gz;ERR209234_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209235;NielsenHB_2014;ERR209235_1.fastq.gz;ERR209235_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209236;NielsenHB_2014;ERR209236_1.fastq.gz;ERR209236_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209237;NielsenHB_2014;ERR209237_1.fastq.gz;ERR209237_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
