KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR341712;QinJ_2012;SRR341712_1.fastq.gz;SRR341712_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341713;QinJ_2012;SRR341713_1.fastq.gz;SRR341713_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341714;QinJ_2012;SRR341714_1.fastq.gz;SRR341714_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341715;QinJ_2012;SRR341715_1.fastq.gz;SRR341715_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341716;QinJ_2012;SRR341716_1.fastq.gz;SRR341716_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341717;QinJ_2012;SRR341717_1.fastq.gz;SRR341717_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341718;QinJ_2012;SRR341718_1.fastq.gz;SRR341718_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341719;QinJ_2012;SRR341719_1.fastq.gz;SRR341719_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341720;QinJ_2012;SRR341720_1.fastq.gz;SRR341720_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341721;QinJ_2012;SRR341721_1.fastq.gz;SRR341721_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341722;QinJ_2012;SRR341722_1.fastq.gz;SRR341722_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341723;QinJ_2012;SRR341723_1.fastq.gz;SRR341723_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341724;QinJ_2012;SRR341724_1.fastq.gz;SRR341724_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341725;QinJ_2012;SRR341725_1.fastq.gz;SRR341725_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413556;QinJ_2012;SRR413556_1.fastq.gz;SRR413556_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413557;QinJ_2012;SRR413557_1.fastq.gz;SRR413557_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413558;QinJ_2012;SRR413558_1.fastq.gz;SRR413558_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413559;QinJ_2012;SRR413559_1.fastq.gz;SRR413559_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413560;QinJ_2012;SRR413560_1.fastq.gz;SRR413560_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413561;QinJ_2012;SRR413561_1.fastq.gz;SRR413561_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413562;QinJ_2012;SRR413562_1.fastq.gz;SRR413562_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413563;QinJ_2012;SRR413563_1.fastq.gz;SRR413563_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413564;QinJ_2012;SRR413564_1.fastq.gz;SRR413564_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413565;QinJ_2012;SRR413565_1.fastq.gz;SRR413565_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413566;QinJ_2012;SRR413566_1.fastq.gz;SRR413566_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413567;QinJ_2012;SRR413567_1.fastq.gz;SRR413567_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413568;QinJ_2012;SRR413568_1.fastq.gz;SRR413568_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413569;QinJ_2012;SRR413569_1.fastq.gz;SRR413569_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413570;QinJ_2012;SRR413570_1.fastq.gz;SRR413570_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413571;QinJ_2012;SRR413571_1.fastq.gz;SRR413571_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413572;QinJ_2012;SRR413572_1.fastq.gz;SRR413572_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
